name	SRX1936168	SRX1936162	SRX1936158	SRX1936159	SRX1936164	SRX1936154	SRX1936155	SRX1936149	SRX1936157	SRX1936150	SRX1936151	SRX1936152	SRX1936153	SRX1936165	SRX1936161	SRX1936163	SRX1936167	SRX1936160	SRX1936166	SRX1936156
hsa-miR-607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-498-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-4512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-4506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-4474-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-6738-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-3685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.441837252725505
hsa-miR-592	0.0	0.0	0.0	0.0	1.0147314197603385	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3372368457136403
hsa-miR-4669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.333255557370328	0.0	3.333255557370328
hsa-miR-3664-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.333255557370328	0.0	3.333255557370328
hsa-miR-3917	0.0	0.0	0.0	0.0	0.45099174211570603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8526153490674084	0.0	0.0	0.0	3.3036070911831144
hsa-miR-4788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	3.273377208975771
hsa-miR-6861-5p	0.0	0.0	0.0	0.0	0.676487613173559	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2106288307270483
hsa-miR-4511	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6249854170069364	0.0	3.1729867140180907
hsa-miR-4762-3p	0.0	0.0	0.0	0.0	0.45099174211570603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7082701403633913	0.0	3.1592618824790972
hsa-miR-5010-5p	0.0	0.0	0.0	0.0	0.45099174211570603	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9851329596691953
hsa-miR-548t-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.9507981622247805
hsa-miR-6798-3p	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.886245103597934
hsa-miR-9851-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1612527129766508	0.0	0.0	0.0	1.7209186263627525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8821713393394033
Hsa-Mir-9851_3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1612527129766508	0.0	0.0	0.0	1.7209186263627525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8821713393394033
hsa-miR-6808-3p	0.0	0.0	0.0	0.0	0.3382438065867795	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.872385024140269
hsa-miR-4422	0.0	0.0	0.0	0.0	0.45099174211570603	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7734971680690075
hsa-miR-6834-3p	0.0	0.0	0.0	0.0	0.22549587105785301	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7596370886113424
hsa-miR-1256	0.0	0.0	0.0	0.0	0.22549587105785301	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7596370886113424
hsa-miR-6740-5p	0.0	0.0	0.0	0.0	0.22549587105785301	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7596370886113424
hsa-miR-9902	0.0	0.0	0.0	0.0	0.22549587105785301	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7596370886113424
hsa-miR-3684	0.0	0.0	0.0	0.0	0.22549587105785301	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7596370886113424
hsa-miR-6889-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.7391623706245927
hsa-miR-3121-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.7391623706245927
hsa-miR-6768-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.7391623706245927
hsa-miR-4706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.7391623706245927
hsa-miR-3173-3p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4999416680277458	0.0	2.7254375390855987
hsa-miR-4517	0.0	0.0	0.0	0.0	1.8039669684628241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833313889342582	0.0	2.637280857805406
hsa-miR-937-5p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5480012970111545
hsa-miR-511-5p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5480012970111545
hsa-miR-1227-3p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5480012970111545
hsa-miR-515-5p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5480012970111545
hsa-miR-6828-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-377-3p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-103a-1-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-4659a-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-8079	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-551b-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-7114-3p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-6743-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-378i	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsv1-miR-H2-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-1343-5p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-3064-3p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-6891-3p	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-492	0.0	0.0	0.0	0.0	0.0	2.5341412175534894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5341412175534894
hsa-miR-1914-5p	0.0	0.0	0.0	0.0	2.029462839520677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.446119784191968
hsa-miR-548n	0.0	0.0	0.0	0.0	0.45099174211570603	0.0	0.0	1.1612527129766508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833313889342582	0.0	2.4455583444349385
hsa-miR-6511b-5p	0.0	0.0	0.0	0.0	0.0676487613173559	0.5068282435106979	0.0	0.0	0.0	0.0	0.0	1.0325511758176515	0.0	0.0	0.0	0.0	0.4754358915112348	0.0	0.24999416680277461	0.0	2.3324582389597146
hsa-miR-6748-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-3120-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-12114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-1252-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-4656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-4648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-5587-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-5004-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-6513-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-548as-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-6814-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-885-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-4450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-520d-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3225054259533016
hsa-miR-4661-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2916131956921	0.0	2.2916131956921
hsa-miR-6741-3p	0.0	0.0	0.0	0.0	1.2402272908181915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0416423616782273	0.0	2.281869652496419
hsa-miR-1180-5p	0.0	0.0	0.0	0.0	0.3382438065867795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8749562510208093	0.0	2.213200057607589
hsa-miR-6786-3p	0.0	0.0	0.0	0.0	0.7892355487024855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499708340138729	0.0	2.0392063827163582
hsa-miR-548ab	0.0	0.0	0.0	0.0	0.45099174211570603	0.0	0.0	1.1612527129766508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	2.028901399763648
hsa-miR-548av-3p	0.0	0.0	0.0	0.0	0.07516529035261767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9443990751326914	0.0	2.019564365485309
hsa-miR-4482-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.901743566044939	0.0	0.0	0.0	1.901743566044939
hsa-miR-1827	0.0	0.0	0.0	0.0	0.5261570324683236	0.8447137391844964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31695726100748983	0.0	0.2083284723356455	0.0	1.8961565049959552
hsa-miR-3157-3p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666627778685164	0.0	1.892123649743017
hsa-miR-3165	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499708340138729	0.0	1.8137105116585053
hsa-miR-302a-3p	0.0	0.0	0.0	0.0	1.8039669684628241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8039669684628241
hsa-miR-7845-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.833313889342582	0.0	1.7841856723650515
hsa-miR-548j-3p	0.0	0.0	0.0	0.0	0.9019834842314121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833313889342582	0.0	1.735297373573994
hsa-miR-1277-3p	0.0	0.0	0.0	0.0	1.6912190329338976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6912190329338976
hsa-miR-548f-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666627778685164	0.0	1.666627778685164
hsa-miR-3174	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.416656944671291	0.0	1.5930245987516134
hsa-miR-4755-5p	0.0	0.0	0.0	0.0	0.3382438065867795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499708340138729	0.0	1.5882146406006523
hsa-miR-3617-5p	0.0	0.0	0.0	0.0	1.578471097404971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.578471097404971
hsa-miR-5006-3p	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	1.5146114606671022
hsa-miR-3074-3p	0.0	0.0	0.0	0.0	0.45099174211570603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0416423616782273	0.0	1.4926341037939332
hsa-miR-6855-3p	0.0	0.0	0.0	0.0	1.4657231618760445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4657231618760445
hsa-miR-4502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4582993063495184	0.0	1.4582993063495184
hsa-miR-4498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4582993063495184	0.0	1.4582993063495184
hsa-miR-105-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4263076745337042	0.0	0.0	0.0	1.4263076745337042
hsa-miR-632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4263076745337042	0.0	0.0	0.0	1.4263076745337042
hsa-miR-4451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4263076745337042	0.0	0.0	0.0	1.4263076745337042
hsa-miR-4767	0.0	0.0	0.0	0.0	0.676487613173559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6249854170069364	0.0	1.3014730301804955
hsa-miR-211-5p	0.0	0.0	0.0	0.0	0.0	1.2670706087767447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2670706087767447
hsa-miR-133b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2504392167748921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2504392167748921
hsa-miR-548a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499708340138729	0.0	1.2499708340138729
hsa-miR-1295a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499708340138729	0.0	1.2499708340138729
hsa-miR-4455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499708340138729	0.0	1.2499708340138729
hsa-miR-1287-3p	0.0	0.0	0.0	0.0	1.2402272908181915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2402272908181915
hsa-miR-302c-3p	0.0	0.0	0.0	0.0	1.2402272908181915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2402272908181915
hsa-miR-3622a-5p	0.0	0.0	0.0	0.0	1.2402272908181915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2402272908181915
hsa-miR-3199	0.0	0.0	0.0	0.0	0.7892355487024855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	1.2058924933737765
hsa-miR-6803-3p	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6249854170069364	0.0	1.188725094651569
hsa-miR-1237-3p	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	1.1763676540803225
hsa-miR-3132	0.0	0.0	0.0	0.0	0.22549587105785301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	1.1763676540803225
hsa-miR-6767-5p	0.0	0.0	0.0	0.0	0.3382438065867795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833313889342582	0.0	1.1715576959293614
hsa-miR-6818-3p	0.0	0.0	0.0	0.0	1.127479355289265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.127479355289265
hsa-miR-4659a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0416423616782273	0.0	1.0416423616782273
hsa-miR-3140-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0416423616782273	0.0	1.0416423616782273
hsa-miR-508-5p	0.0	0.0	0.0	0.0	1.0147314197603385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0147314197603385
hsa-miR-1298-5p	0.0	0.0	0.0	0.0	1.0147314197603385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0147314197603385
hsa-miR-3145-5p	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	0.9803966223159235
hsa-miR-4676-3p	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	0.9803966223159235
hsa-miR-6746-3p	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	0.9803966223159235
hsa-miR-3166	0.0	0.0	0.0	0.0	0.5637396776446325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416656944671291	0.0	0.9803966223159235
hsa-miR-10525-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-12121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-4690-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-3124-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-4796-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-3144-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-4426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508717830224696	0.0	0.0	0.0	0.9508717830224696
hsa-miR-4687-3p	0.0	0.0	0.0	0.0	0.9019834842314121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9019834842314121
hsa-miR-3910	0.0	0.0	0.0	0.0	0.9019834842314121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9019834842314121
