name	mean Cancer	noSamples_Cancer	stddev Cancer	mean Normal	noSamples_Normal	stddev Normal	FC 	log2(FC) 	t-statistics 	p-value 	p-value_cor 
hsa-miR-338-5p	6.499359994917785	142.0	5.084600059848036	6.84207618827699	50.0	5.1274167365321075	1.0527307602021114	0.07413650892933313	0.4089887111636656	0.6830085812946368	1.0
hsa-miR-4761-3p	0.00521864692895075	142.0	0.06218735529996969	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988707	0.5542993355504104	1.0
hsa-miR-5706	0.0060909031727660904	142.0	0.0725814880484113	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988712	0.5542993355504104	1.0
hsa-miR-5703	0.018741790651929668	142.0	0.11149920448251091	0.0	50.0	0.0	0.0	-Infinity	-1.1865474703852716	0.23688770553639582	1.0
hsa-miR-3940-5p	0.0030141794536950534	142.0	0.035918093555045175	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988726	0.5542993355504104	1.0
hsa-miR-6785-5p	0.016327380682857447	142.0	0.09775989985840283	0.0	50.0	0.0	0.0	-Infinity	-1.1789667984156944	0.2398856683141184	1.0
hsa-miR-5701	0.0	142.0	0.0	0.014393112607754945	50.0	0.10177467527325106	1.014393112607755	0.020616855203158875	1.6934497656687495	0.09200867546274938	1.0
hsa-miR-887-3p	0.0	142.0	0.0	0.013267627618822383	50.0	0.09381629459527223	1.0132676276188224	0.019015273886648525	1.6934497656687497	0.09200867546274938	1.0
hsa-miR-3124-5p	0.08427479709444781	142.0	0.38375105920404373	0.0	50.0	0.0	0.0	-Infinity	-1.5502221307285702	0.12275227826032342	1.0
hsa-miR-23b-3p	433.4463091931726	142.0	168.2645943844501	428.4185395536921	50.0	141.2245953939951	0.9884004788301477	-0.0168323853075608	-0.18905082160559053	0.8502547751658125	1.0
hsa-miR-380-3p	0.00434773296985821	142.0	0.05180921772002824	0.0	50.0	0.0	0.0	-Infinity	-0.592381697598868	0.5542993355504223	1.0
hsa-miR-8086	0.011289297837479997	142.0	0.09609140834791813	0.0	50.0	0.0	0.0	-Infinity	-0.8293315290079466	0.40795753351310937	1.0
hsa-miR-4485-3p	0.49538191614087895	142.0	0.6927129391078996	0.41626845626216574	50.0	0.5999121082010905	0.840298046212461	-0.25102696517824297	-0.7180370760875073	0.4736163932846825	1.0
hsa-miR-605-5p	0.0	142.0	0.0	0.023084678641074222	50.0	0.16323332808615837	1.0230846786410743	0.032925558963705276	1.6934497656687482	0.0920086754627516	1.0
hsa-miR-21-5p	19719.11711867008	142.0	4107.60979041873	20052.867196633637	50.0	3458.4476316923433	1.0169252039001058	0.024213571102316023	0.5137562943632157	0.6080193372010567	1.0
hsa-miR-133b	0.5788635445886012	142.0	0.37849786975338706	0.7347483462601101	50.0	0.4742474503129099	1.269294556772091	0.344026904704809	2.338514690138739	0.020400506834957605	1.0
hsa-miR-150-3p	0.7715275306955838	142.0	2.1833891751301335	1.0043904685326515	50.0	1.3601291744100275	1.3018206461500164	0.38053069986029797	0.7067150911218235	0.4806093355702922	1.0
hsa-miR-338-3p	50.26988123182833	142.0	12.952607481627533	49.21101196987814	50.0	11.154528474625774	0.9789363086603085	-0.030713096313782773	-0.5145614291038475	0.6074575520459004	1.0
hsa-miR-4700-5p	0.004478916093705806	142.0	0.053372445055223615	0.015208171350466617	50.0	0.10753801091361936	3.3955026243600703	1.763625147371202	0.9139392020069527	0.3619071205772989	1.0
hsa-miR-329-5p	0.12629794762408095	142.0	0.33658389224499685	0.29226174475092787	50.0	0.5294237468140811	2.3140656697037487	1.210429806542038	2.552306256516956	0.011487517865814907	1.0
hsa-miR-8072	0.012826189430239237	142.0	0.08771055722219075	0.0	50.0	0.0	0.0	-Infinity	-1.0322659065928041	0.3032597327963682	1.0
hsa-miR-6733-5p	0.006635557734551965	142.0	0.055949671132071756	0.0	50.0	0.0	0.0	-Infinity	-0.8371932117319058	0.4035357699117257	1.0
hsa-miR-3940-3p	0.003621378280856917	142.0	0.04315370265382588	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988715	0.5542993355504104	1.0
hsa-miR-106b-5p	30.37532396356651	142.0	14.842487906031042	30.697926963379665	50.0	12.112489680310052	1.0106205616177164	0.015241437771990015	0.13826161562579284	0.8901800833971405	1.0
hsa-miR-3124-3p	0.004956185240872885	142.0	0.059059763326161	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988702	0.5542993355504104	1.0
hsa-miR-4743-5p	0.010561240685468168	142.0	0.0888831762479443	0.018623733993482633	50.0	0.13168968597805972	1.7634039927816552	0.8183630314442097	0.48226689115842264	0.6301714693262892	1.0
hsa-miR-6503-5p	0.0074156513412278295	142.0	0.08836768438564477	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988676	0.5542993355504223	1.0
hsa-miR-605-3p	0.0	142.0	0.0	0.013824403805305387	50.0	0.09775329676592559	1.0138244038053055	0.01980779662451332	1.6934497656687464	0.0920086754627516	1.0
hsa-miR-449c-5p	0.005640576020586929	142.0	0.06721522070075243	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988706	0.5542993355504104	1.0
hsa-miR-21-3p	12.840222134109437	142.0	7.275379906722026	11.445007106718654	50.0	5.202190292789507	0.8913402733365133	-0.16595180237755683	-1.2474342330503354	0.21377366827098343	1.0
hsa-miR-362-5p	0.41886841934219343	142.0	0.6413940344218766	0.537345525625475	50.0	0.6349298814197061	1.2828504151001463	0.35935295688546126	1.1261963080318025	0.2615028794601494	1.0
hsa-miR-30c-5p	253.76860222757404	142.0	80.13447427860177	271.7721410659674	50.0	56.46242537966453	1.0709447058476058	0.09888399394550682	1.4646128943610928	0.14467923007822592	1.0
hsa-miR-548ar-3p	0.006028358907390107	142.0	0.07183618711009035	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988726	0.5542993355504104	1.0
hsa-miR-1323	0.0	142.0	0.0	0.012847657615063627	50.0	0.09084665821974472	1.0128476576150636	0.018417194739980196	1.6934497656687488	0.09200867546274938	1.0
hsa-miR-1321	0.005633034470999564	142.0	0.06712535276561772	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988707	0.5542993355504104	1.0
hsa-miR-2115-5p	0.09370539959319105	142.0	0.3096850230390701	0.045370856703180376	50.0	0.18270272640836865	0.4841861504262469	-1.0463662815503718	-1.0406123538644259	0.29937785204576606	1.0
hsa-miR-141-3p	0.5186185328542382	142.0	0.9436922367495759	0.20434389669883682	50.0	0.40197764583710627	0.3940158011211475	-1.3436746079924655	-2.2800631343107636	0.023714557107510213	1.0
hsa-miR-513a-3p	0.0027614714957059985	142.0	0.03290673068943093	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988692	0.5542993355504223	1.0
hsa-miR-329-3p	552.5742275965245	142.0	125.61098431665253	562.4182879363926	50.0	96.0814423365215	1.0178149103744594	0.02547523119462574	0.5043129725031886	0.6146257884831917	1.0
hsa-miR-7856-5p	0.005531442369564147	142.0	0.06591474315863585	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988697	0.5542993355504223	1.0
hsa-miR-132-5p	415.7789980361714	142.0	53.82871148738368	421.1374372840403	50.0	46.65407728339837	1.012887710233509	0.0184742443575467	0.6257538223675457	0.5322273633042367	1.0
hsa-miR-6724-5p	0.0032943888039379437	142.0	0.03925717333169397	0.0	50.0	0.0	0.0	-Infinity	-0.592381697598868	0.5542993355504223	1.0
hsa-miR-106b-3p	98.18141605858985	142.0	67.08844780415701	97.932509649251	50.0	48.11416696718901	0.9974648317438168	-0.0036621186784102995	-0.024122632450287906	0.9807801061720219	1.0
hsa-miR-98-5p	121.51341972334689	142.0	59.66205463260956	135.22927559316184	50.0	49.96795474440257	1.112875235517544	0.1542918611529344	1.4551310067419256	0.14728316143049136	1.0
hsa-miR-221-5p	47.46196954181924	142.0	14.250494321365577	53.84799082781487	50.0	12.174891856707946	1.134550279890278	0.1821205463756012	2.8252496048838833	0.005229124185831448	1.0
hsa-miR-409-5p	69.7481909405654	142.0	8.87003496201359	67.32333182803865	50.0	8.1090078788915	0.965234093102242	-0.05104922089930876	-1.698781317230941	0.09099720981936332	1.0
hsa-miR-6813-5p	0.0	142.0	0.0	0.013661113537856137	50.0	0.09659866021177428	1.0136611135378562	0.019575412168428397	1.6934497656687466	0.0920086754627516	1.0
hsa-miR-548x-3p	0.0030141794536950534	142.0	0.035918093555045175	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988726	0.5542993355504104	1.0
hsa-miR-6767-5p	0.009042538361085142	142.0	0.10775428066513613	0.0	50.0	0.0	0.0	-Infinity	-0.592381697598868	0.5542993355504223	1.0
hsa-miR-6503-3p	0.12905284894451807	142.0	0.34582004048759796	0.08666427326996994	50.0	0.2785865777128547	0.6715409537934983	-0.5744527100773239	-0.7815975115947297	0.4354240078030963	1.0
hsa-miR-3158-3p	3.137444298265116	142.0	8.408860685309941	2.9038745266254633	50.0	7.172856557438241	0.9255541295924177	-0.11161072855062394	-0.17517548305990074	0.8611282868354739	1.0
hsa-miR-6856-5p	0.00494376756081855	142.0	0.058911789590429815	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988677	0.5542993355504223	1.0
hsa-miR-362-3p	0.2768632695004852	142.0	0.5333000855937573	0.2897924562101733	50.0	0.5155080166624143	1.0466988153864356	0.06584637058010463	0.1486907207577699	0.8819553773698232	1.0
hsa-miR-3622b-3p	0.004607202089801062	142.0	0.05490114912886562	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988703	0.5542993355504104	1.0
hsa-miR-1303	0.01395549539028214	142.0	0.09561666671156557	0.0	50.0	0.0	0.0	-Infinity	-1.0302852019655138	0.30418587516514306	1.0
hsa-miR-6511a-5p	0.019922892603641384	142.0	0.10748750236542842	0.027057119004740646	50.0	0.13788928408819948	1.358091896745722	0.4415811043938939	0.37369897462355944	0.7090449406238146	1.0
hsa-miR-2115-3p	0.13211666438989714	142.0	0.3445969531069392	0.15218060134549125	50.0	0.36754797444185777	1.1518653006284072	0.203972017581035	0.34794362751219743	0.7282676973233078	1.0
hsv1-miR-H15	0.00430835603844146	142.0	0.051339987427583715	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988687	0.5542993355504223	1.0
hsa-miR-376a-5p	0.6720744237326264	142.0	0.7368450593773542	0.5036210524913384	50.0	0.5533204640779755	0.7493530994592581	-0.41628240984770704	-1.475673014391573	0.1416869694980073	1.0
hsa-miR-1247-5p	1.3052703036110156	142.0	0.9724416928607788	1.135907869220683	50.0	0.8746913474456388	0.8702472323764715	-0.20050277409478345	-1.0861679468367162	0.27878079693641167	1.0
hsa-miR-132-3p	2011.1049044764086	142.0	563.5381779036278	2170.392506983076	50.0	465.59341089058466	1.0792040246891736	0.10996763366965304	1.7938316275928192	0.07443018105809372	1.0
hsa-miR-494-3p	0.7480643018779809	142.0	1.1213831064639859	1.0125342852137433	50.0	1.4389147238737676	1.3535391044216691	0.436736568336232	1.3277487053654409	0.1858541017863612	1.0
hsa-miR-548d-3p	0.004478916093705806	142.0	0.053372445055223615	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988706	0.5542993355504104	1.0
hsa-miR-4645-3p	0.022767945513869733	142.0	0.1411777796005369	0.009897388821394204	50.0	0.06998510751647767	0.4347071550819081	-1.2018842529722316	-0.6177062163587532	0.5375086613298463	1.0
hsa-miR-485-5p	0.8087230170340522	142.0	1.2264587300458045	1.3607590293021967	50.0	2.0796529008867113	1.6826020783886015	0.7506940314434823	2.247149981939897	0.025780566362883874	1.0
hsa-miR-3191-3p	0.008674386620395219	142.0	0.07286323869266759	0.0	50.0	0.0	0.0	-Infinity	-0.8403807732629052	0.401751215423516	1.0
hsa-miR-98-3p	16.87955922685474	142.0	7.990949872571761	19.154573491445053	50.0	7.9736957007305715	1.1347792459515678	0.18241167042657216	1.7322317240676297	0.08485515284278992	1.0
hsa-miR-221-3p	4513.831807168507	142.0	916.3022019935672	4489.069036717161	50.0	861.3827408181156	0.9945140245562496	-0.00793637891623842	-0.1668593264345847	0.8676581823804366	1.0
hsa-miR-384	7.674384085356173	142.0	5.605117591945191	7.976734982896833	50.0	3.9503453877366175	1.039397415372732	0.05574737663184696	0.3516370925314059	0.7255001027066066	1.0
hsa-miR-409-3p	304.0068873985516	142.0	63.24374809046527	344.20138421442243	50.0	73.73052674931387	1.1322157440570615	0.1791488903470693	3.6973765093097266	2.8497063756793194E-4	0.35621329695991494
hsa-miR-212-5p	137.33136121212863	142.0	29.931078021633	157.70518262907666	50.0	29.683229375835104	1.1483551989663718	0.1995689525770807	4.148148324676164	5.050530526745744E-5	0.0631316315843218
hsa-miR-6804-5p	0.00452323325743077	142.0	0.053900545009861814	0.013661113537856137	50.0	0.09659866021177428	3.020209827873381	1.5946487836949006	0.8226633915310622	0.41173070452185934	1.0
hsa-miR-3913-5p	0.21729211428098272	142.0	1.1592428765854716	0.10909222952629669	50.0	0.31827639079285436	0.5020533298563628	-0.9940874744706546	-0.6504036692552505	0.5162171970555132	1.0
hsa-miR-1468-5p	0.20939397304854676	142.0	0.4254847913768263	0.1488765359027212	50.0	0.3271547022819614	0.7109876838155464	-0.4921035261145868	-0.9144646396576613	0.36163179242700594	1.0
hsa-miR-199a-5p	56.6905073869297	142.0	30.226362238071086	69.62731539428205	50.0	39.47859463189854	1.2282006036575888	0.29654621727637104	2.393881448786542	0.017644114238861433	1.0
hsa-miR-6847-5p	0.006882900606289938	142.0	0.08201922669326644	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988692	0.5542993355504223	1.0
hsa-let-7c-5p	1715.3035432385539	142.0	723.8571407525395	1920.1272276517063	50.0	389.049925400537	1.11940958509678	0.16273800617154455	1.904145747870094	0.05840227224357928	1.0
hsa-miR-7110-5p	0.004089135248201498	142.0	0.04872767022019313	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988719	0.5542993355504104	1.0
hsa-miR-6511a-3p	0.006780877002636021	142.0	0.05728820888891367	0.0	50.0	0.0	0.0	-Infinity	-0.8355384241538271	0.4044640854481818	1.0
hsv1-miR-H1-5p	0.008350369525284104	142.0	0.09950613705520221	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988688	0.5542993355504223	1.0
hsa-miR-1247-3p	4.139779552431053	142.0	2.361173722509606	3.4089616757468684	50.0	1.9048215310770351	0.823464542633673	-0.2802215642652584	-1.9731139790846035	0.049932685243523234	1.0
hsa-miR-376a-3p	17.326624435530228	142.0	7.761066225082107	20.33158007593308	50.0	6.399222610911158	1.173429951782232	0.230731722361564	2.4581462706091997	0.014861630832967947	1.0
hsa-miR-433-5p	0.045095438911809796	142.0	0.16614804927686572	0.043058601428684534	50.0	0.1729518486938071	0.9548327384703236	-0.0666800617531206	-0.07375797640705985	0.9412805587109795	1.0
hsa-miR-6791-5p	0.005921597176980403	142.0	0.07056397426415245	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988689	0.5542993355504223	1.0
hsa-miR-7847-3p	0.00554550943389865	142.0	0.0660823715764439	0.04502041651054348	50.0	0.18394911129074465	8.118355409395248	3.021187500438192	2.1943429036539546	0.029423426821046123	1.0
hsa-miR-485-3p	0.5977135875095894	142.0	0.8229249191425195	0.864298408206747	50.0	0.8467380695092512	1.4460076301894018	0.532075165018884	1.955196815166512	0.05202654238940338	1.0
hsa-miR-26a-1-3p	266.83194734142694	142.0	54.3253784303787	273.1198053870833	50.0	39.44061738877906	1.0235648621100482	0.033602527158135276	0.75114165824817	0.4534967337001742	1.0
hsa-miR-19b-3p	183.6042387759876	142.0	84.56559182571507	190.54552103168672	50.0	67.36521879282087	1.037805675413453	0.0535363306293602	0.524467024334136	0.6005650914320286	1.0
hsa-miR-551b-5p	6.113620115485947	142.0	2.460479674870494	6.116961896486788	50.0	2.748484458022107	1.0005466124714515	7.883796524003232E-4	0.0080072753641493	0.9936195880092942	1.0
Hsa-Mir-6529_5p	4889.3030014997685	142.0	1376.1933230761506	4721.083650927021	50.0	1198.492008738028	0.9655944107941057	-0.05051076960528487	-0.7676149969981428	0.4436688353659948	1.0
hsa-miR-642b-3p	0.0018833487744704894	142.0	0.02244269079443295	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988709	0.5542993355504104	1.0
hsa-miR-212-3p	113.85170983924696	142.0	39.50867888773822	121.34269072358335	50.0	29.012266070834198	1.0657959454004975	0.09193124978712688	1.2282721192223738	0.22086414571494117	1.0
hsa-miR-574-3p	6.128285982151633	142.0	2.7564892218214077	6.757374209515632	50.0	2.809127533482214	1.1026532099181061	0.14097912728602588	1.3809732025120638	0.16890933424222998	1.0
hsa-miR-3173-5p	0.020153770755186592	142.0	0.14219671605946396	0.04041514019937266	50.0	0.20889562576812987	2.005338886221666	1.003846061198002	0.7603385736023176	0.4479947122662393	1.0
hsa-miR-27b-5p	2.814444666671441	142.0	1.6436625653611294	2.695880669255061	50.0	1.6444111764686569	0.9578730401700872	-0.06209364608153243	-0.43859907528040853	0.6614503722661556	1.0
hsa-miR-199a-3p	236.52605209290547	142.0	49.41584337536045	245.20670644429285	50.0	43.41465625399645	1.0367006267367862	0.05199933997774912	1.1011132663014354	0.27224035418857284	1.0
hsa-miR-1271-5p	0.03865037359321487	142.0	0.1671572739769852	0.0351815888428887	50.0	0.17821229735957966	0.9102522323112779	-0.135661721134121	-0.1240252506411671	0.9014263921170945	1.0
hsa-miR-654-5p	0.6391881727605483	142.0	1.0731071217281694	1.1774841660390907	50.0	1.5264160406387672	1.8421557472719352	0.8813950409721346	2.713312169553331	0.007273764749384689	1.0
hsa-let-7c-3p	12.878033824246824	142.0	4.720245060949053	14.954625420322042	50.0	5.4725993648173334	1.1612506710586052	0.21567943030665132	2.5638845225528324	0.011123925236355192	1.0
hsa-miR-335-5p	249.23779683123098	142.0	52.495821328469845	249.7317388358289	50.0	47.0308813055771	1.0019818101864075	0.0028563183214818343	0.0587318667564301	0.9532274017515766	1.0
hsa-miR-130a-5p	0.01452733064156423	142.0	0.09987907637920432	0.0	50.0	0.0	0.0	-Infinity	-1.0267320233973873	0.30585201817511776	1.0
hsa-miR-433-3p	12748.95150841749	142.0	2101.4612068336	12930.462732726482	50.0	2078.9758721005364	1.0142373452584827	0.020395302005140233	0.5266910631139071	0.5990224830092239	1.0
hsa-miR-5094	0.009795056456331074	142.0	0.08443576945986543	0.0	50.0	0.0	0.0	-Infinity	-0.8188913472880331	0.41387432899975074	1.0
hsa-miR-5091	0.0055669130168560675	142.0	0.06633742470346812	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988688	0.5542993355504223	1.0
hsa-miR-5090	0.005524555107945453	142.0	0.06583267196448257	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988658	0.5542993355504223	1.0
hsa-miR-424-5p	20.247503781279832	142.0	5.248393934084072	19.47105647347664	50.0	5.0809086183944725	0.9616521959353296	-0.05641289104562794	-0.9070058228993018	0.3655525879099112	1.0
hsa-miR-374c-5p	0.00963967459446606	142.0	0.0665010326894627	0.02044649600086815	50.0	0.08185177385112051	2.1210774078002657	1.084797272359163	0.928476204573273	0.35433863024485956	1.0
hsa-miR-3130-3p	0.007958387248422535	142.0	0.09483512913794848	0.0	50.0	0.0	0.0	-Infinity	-0.592381697598868	0.5542993355504223	1.0
hsa-miR-5571-3p	0.0	142.0	0.0	0.014926024755558358	50.0	0.10554293320813583	1.0149260247555583	0.021374577058123068	1.69344976566875	0.09200867546274938	1.0
hsa-miR-4433b-5p	1.9743596605824434	142.0	3.135497780940099	2.7465238796020484	50.0	3.073874642030442	1.3910960269477008	0.4762220121299902	1.5051242066748358	0.1339527239609949	1.0
hsa-miR-346	25.946314835290984	142.0	5.640191694529898	29.06621724241171	50.0	4.5144499582871775	1.120244529017939	0.1638136807613741	3.5313766188470863	5.18796384651794E-4	0.6484954808147425
hsa-miR-28-5p	33.565211741600216	142.0	10.496393434741075	38.27422105931433	50.0	7.732978984920382	1.1402943426654402	0.18940627341834257	2.9047818560916587	0.004110940918477472	1.0
hsa-miR-1185-1-3p	1.0329382505358744	142.0	1.6489003210219506	1.6553496159253835	50.0	2.1152486002131297	1.602563962624688	0.680381939820536	2.1252895886415026	0.0348544058591855	1.0
hsa-miR-551b-3p	1.2398585803255286	142.0	1.0447955792314605	1.3357003569581771	50.0	1.0264453014711838	1.0773005713340993	0.10742082395346617	0.5603518039601055	0.5758996168431356	1.0
hsa-miR-1976	0.022283292572798704	142.0	0.16853109916360376	0.0751644950971825	50.0	0.32755343728124897	3.3731323524843932	1.7540889268727218	1.456474777133364	0.14691195187847406	1.0
hsa-miR-3173-3p	0.005759686525605043	142.0	0.0686345861792694	0.012847657615063627	50.0	0.09084665821974472	2.230617509815607	1.157443151860727	0.5747344405041315	0.5661508035999604	1.0
hsa-miR-105-5p	686.7099513490751	142.0	95.49682473357821	722.0105859978761	50.0	83.57925619145811	1.0514054508449326	0.07231911946561496	2.3189398660979	0.021461943420003262	1.0
hsa-miR-1973	0.11488628757102909	142.0	0.34838064076514896	0.08727597850051749	50.0	0.26666369069677565	0.7596727193970702	-0.3965500813272271	-0.5099415121060252	0.6106842800568809	1.0
hsa-miR-4482-3p	0.023776000506201947	142.0	0.1495596354733424	0.012835083931822597	50.0	0.09075774885290254	0.5398335993673359	-0.8894133216170625	-0.48622346794636884	0.6273690573780004	1.0
hsa-miR-4716-3p	0.005435825696378749	142.0	0.0647753389971865	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988695	0.5542993355504223	1.0
hsa-miR-556-5p	0.016809414583102884	142.0	0.11556632145857178	0.012133374910364687	50.0	0.08579591677797593	0.721820194890152	-0.4702885877559805	-0.26166120768447254	0.7938660876737843	1.0
hsa-miR-27b-3p	13652.59725991799	142.0	4550.305186045509	14771.094812358093	50.0	4276.77253322566	1.0819256241978108	0.11360132606947682	1.517762140842817	0.13073649201555004	1.0
hsa-miR-654-3p	3.0390379905186036	142.0	4.140658816218947	4.492874775357403	50.0	4.943126326517132	1.4783871703396199	0.5640241420020792	2.0268998390217163	0.04407011531020196	1.0
hsa-miR-6780a-5p	0.11070848356278022	142.0	0.6542497490396842	0.05561370098451776	50.0	0.23622749967060777	0.5023436253011316	-0.9932535256856211	-0.5814215160372691	0.5616455268365448	1.0
hsa-miR-6829-5p	0.009869370782521984	142.0	0.08350679026472267	0.0	50.0	0.0	0.0	-Infinity	-0.8342831617340397	0.4051691303605076	1.0
hsa-miR-335-3p	17.317742712211935	142.0	8.69391439821467	19.767802422576324	50.0	7.333896346848446	1.14147685128944	0.1909016025599339	1.781240159253762	0.0764707545785365	1.0
hsa-miR-130a-3p	232.75528134822338	142.0	26.230141659076292	219.39468202911956	50.0	22.700284387394845	0.9425980830952011	-0.08528534745289516	-3.2028591811038694	0.0015956002897791336	1.0
hsa-miR-424-3p	11.975584967507187	142.0	5.199291491003877	12.716777259294027	50.0	3.4890745173092634	1.0618919488106746	0.08663697438533559	0.9357504970764249	0.3505894750012988	1.0
hsa-miR-1229-3p	0.0	142.0	0.0	0.013934500185154665	50.0	0.09853179573368072	1.0139345001851547	0.019964457755254125	1.693449765668747	0.0920086754627516	1.0
hsa-miR-4433b-3p	3.9126974475751783	142.0	5.306659557831559	6.9731768811582775	50.0	8.986339864490063	1.7821916911770868	0.8336525203823804	2.8812017698543415	0.004417221767926668	1.0
hsa-miR-326	1355.6216858183514	142.0	331.1159378791839	1263.7482861071192	50.0	218.03693840687666	0.9322278474353479	-0.10124548529647985	-1.8258993196768667	0.06943515451117092	1.0
hsa-miR-3121-3p	0.007535448634237619	142.0	0.0897952338876137	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988664	0.5542993355504223	1.0
hsa-miR-28-3p	281.8629242609654	142.0	42.05654924546201	297.7588436311863	50.0	37.46533747527988	1.0563959215703855	0.07915063681308329	2.3621596778498293	0.01918012538123063	1.0
hsa-miR-369-5p	0.23393364285038368	142.0	0.5796031101632323	0.353615116942795	50.0	0.6438933055043928	1.5116043705135465	0.5960805949920048	1.219391070892008	0.22420739277356494	1.0
hsa-miR-105-3p	37.514040779934845	142.0	12.964482213968402	39.50094000262164	50.0	15.139173193374665	1.0529641483929273	0.07445631593033455	0.8911175461254813	0.3739931689879106	1.0
hsa-miR-504-5p	0.03650771831598823	142.0	0.16415505280512968	0.04910404532008988	50.0	0.20327758557090242	1.3450318887385848	0.42764037737643323	0.43750020785220123	0.6622455201384774	1.0
hsa-miR-548ay-3p	0.02727826076586695	142.0	0.15185374269600685	0.019252625897733893	50.0	0.13613662327935383	0.7057864158929273	-0.502696431718583	-0.3298473183641486	0.7418787054886151	1.0
hsa-miR-6862-5p	0.024037704777664957	142.0	0.20186162613740333	0.039358047580863316	50.0	0.15739609115273723	1.6373463250714984	0.711359507284491	0.4867862919346025	0.6269708521663371	1.0
hsa-miR-181b-2-3p	2.0875490845314144	142.0	1.4074550028677308	1.5031995317780338	50.0	1.0753156036127098	0.7200786524813391	-0.47377359757207604	-2.6722547576352538	0.008189050648507074	1.0
hsa-miR-4707-3p	0.1613883580544038	142.0	0.45755688638252795	0.07341790100301834	50.0	0.2973900560355498	0.4549144801279239	-1.1363327379094366	-1.267339128055462	0.20658514939041894	1.0
hsa-miR-139-5p	935.8676068093305	142.0	246.367682211814	1055.995339942474	50.0	171.80124093242068	1.1283597511646941	0.17422711071113753	3.1834634808228373	0.0017005671388162394	1.0
ebv-miR-BART22	0.0	142.0	0.0	0.020076659377723936	50.0	0.14196341989561095	1.020076659377724	0.028677575675490348	1.6934497656687468	0.0920086754627516	1.0
hsa-miR-129-2-3p	398.5023918866496	142.0	82.59931339307495	399.9649305316513	50.0	97.3860100003071	1.0036700874945255	0.005285124514775907	0.1026348198661229	0.9183610482842055	1.0
hcmv-miR-US29-5p	0.005726340479042733	142.0	0.06823722217406829	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988668	0.5542993355504223	1.0
hsa-miR-34c-5p	663.7180194827108	142.0	214.14740524111645	685.2303755531868	50.0	203.65619763965523	1.0324118909521882	0.046018663087488636	0.6185480561910003	0.5369549577975118	1.0
hsa-miR-1296-5p	180.56569554259048	142.0	43.90521090107487	177.97657661066933	50.0	32.88912539895363	0.9856610696503509	-0.02083644949552828	-0.38079967664148184	0.7037773216907564	1.0
hsa-miR-491-5p	0.606501055931161	142.0	0.848465969105061	0.4585003842134629	50.0	0.6684302821254476	0.7559762340554005	-0.40358721434228123	-1.1167719518580368	0.26550210740352154	1.0
hsa-miR-3619-3p	0.0030141794536950534	142.0	0.035918093555045175	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988726	0.5542993355504104	1.0
hsa-miR-6721-5p	0.009566778295204612	142.0	0.0803799899056115	0.02759561372301082	50.0	0.13656985215940154	2.88452526770096	1.5283339010925727	1.1186714829143938	0.2646926435666078	1.0
hsa-miR-95-5p	0.005736413486787678	142.0	0.06835725591463397	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988677	0.5542993355504223	1.0
hsa-miR-369-3p	0.2948899307616662	142.0	0.6266925742453369	0.4259225061406593	50.0	0.6361357038863114	1.4443440135122663	0.5304144039136989	1.2665126255142165	0.20688007113201634	1.0
hsa-miR-517a-3p	0.002256036336551456	142.0	0.02688377564928999	0.0	50.0	0.0	0.0	-Infinity	-0.5923816975988674	0.5542993355504223	1.0
hsa-miR-665	1.3052363241624718	142.0	1.196958076081516	1.03445755046471	50.0	0.8038956335332805	0.7925442552546859	-0.3354365980531742	-1.4847761769156815	0.13926029422248376	1.0
ebv-miR-BART16	0.014095431540123321	142.0	0.12350721161020124	0.0	50.0	0.0	0.0	-Infinity	-0.8056230136127083	0.4214673386668142	1.0
hsa-miR-300	0.13525545805279177	142.0	0.280330500398668	0.09678552159435434	50.0	0.21707930106347564	0.7155757186270283	-0.4828236611178684	-0.8812389528020633	0.3793019014247778	1.0
