name	SRX2409152	SRX2409153	SRX2409150	SRX2409151	SRX2409149	SRX2409148
hsa-miR-5587-3p	0.0	0.0	0.0	0.44339527269696066	0.0	0.0	0.44339527269696066
hsa-miR-6864-5p	0.0	0.0	0.0	0.44339527269696066	0.0	0.0	0.44339527269696066
hsa-miR-3680-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.1773962260904258	0.4365058399510282
hsa-miR-6824-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.1773962260904258	0.4365058399510282
hsa-miR-3195	0.0	0.0	0.0	0.0	0.25327744175600286	0.1773962260904258	0.4306736678464287
hsa-miR-3162-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.1773962260904258	0.4306736678464287
hsa-miR-6762-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.1773962260904258	0.4306736678464287
hsa-miR-3691-3p	0.42915587756869467	0.0	0.0	0.0	0.0	0.0	0.42915587756869467
hsa-miR-3617-3p	0.42915587756869467	0.0	0.0	0.0	0.0	0.0	0.42915587756869467
hsa-miR-6716-5p	0.0	0.0	0.4134903144717889	0.0	0.0	0.0	0.4134903144717889
hsa-miR-302b-3p	0.28610391837912974	0.0	0.0	0.0	0.12663872087800143	0.0	0.41274263925713117
hsa-miR-4758-5p	0.0	0.38866442079090363	0.0	0.0	0.0	0.0	0.38866442079090363
hsa-miR-4745-5p	0.0	0.38866442079090363	0.0	0.0	0.0	0.0	0.38866442079090363
hsa-miR-561-5p	0.0	0.0	0.0	0.0	0.37991616263400435	0.0	0.37991616263400435
hsa-miR-6737-3p	0.0	0.0	0.0	0.0	0.37991616263400435	0.0	0.37991616263400435
hsa-miR-4708-3p	0.0	0.0	0.0	0.0	0.37991616263400435	0.0	0.37991616263400435
hsa-miR-4745-3p	0.0	0.0	0.0	0.0	0.37991616263400435	0.0	0.37991616263400435
hsa-miR-124-3p	0.0	0.0	0.0	0.0	0.3799161626340043	0.0	0.3799161626340043
hsa-miR-6855-3p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-4658	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-551b-3p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-580-3p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-378f	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-4526	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-4523	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-376a-2-5p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-222-5p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-6774-5p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-135a-5p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-196b-3p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
Hsa-Mir-4773_5p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516	0.3547924521808516
hsa-miR-4644	0.0	0.0	0.0	0.33254645452272047	0.0	0.0	0.33254645452272047
hsa-miR-6848-3p	0.0	0.0	0.0	0.33254645452272047	0.0	0.0	0.33254645452272047
hsa-miR-19b-1-5p	0.0	0.0	0.0	0.33254645452272047	0.0	0.0	0.33254645452272047
hsa-miR-6824-5p	0.0	0.0	0.0	0.33254645452272047	0.0	0.0	0.33254645452272047
hsa-miR-548av-5p	0.14305195918956487	0.0	0.0	0.0	0.0	0.1773962260904258	0.32044818527999064
hsa-miR-513a-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-4722-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-1265	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-6890-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-1914-3p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-590-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-4793-3p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-6765-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-3678-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-371a-3p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-7155-3p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-6821-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-5006-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.0	0.28610391837912974
hsa-miR-2467-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-4715-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-5187-3p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-4712-3p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-525-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-6730-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-5690	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-188-3p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-6743-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-4512	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-6823-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-6783-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-597-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-1251-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-4699-3p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-4719	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-6882-3p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-3663-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0	0.27566020964785926
hsa-miR-4520-2-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-6803-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-5196-5p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-3145-5p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-5000-5p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-4637	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-371b-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-4795-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-362-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-33b-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-6793-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387	0.2660943391356387
hsa-miR-2467-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-6790-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-3529-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-1252-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-7975	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-6871-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-6730-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-3125	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-6808-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-1289	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-182-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-4695-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-210-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-1236-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-3117-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0	0.2591096138606024
hsa-miR-9899	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6788-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6779-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6840-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-4728-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6856-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-129-2-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6764-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-1268b	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6878-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-600	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-3168	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6826-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6820-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-6845-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-10401-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-1180-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-1227-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-4453	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-4800-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-3675-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-4800-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-4788	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-4422	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-585-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
Hsa-Mir-544_5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-877-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-3620-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-449b-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.0	0.25327744175600286
hsa-miR-500b-5p	0.0	0.0	0.0	0.0	0.0	0.22174528261303222	0.22174528261303222
hsa-miR-548ac	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-6895-3p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-4678	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-6883-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-6742-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-6785-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-4743-3p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-937-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-3677-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-3193	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-1293	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-508-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-3192-3p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
ebv-miR-BART1-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-4784	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-6867-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-1178-3p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-499b-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
hsa-miR-3156-5p	0.0	0.0	0.0	0.2216976363484803	0.0	0.0	0.2216976363484803
hsa-miR-4687-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3907	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-138-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-129-1-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3065-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-548an	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-758-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-5089-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-20a-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6797-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3136-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-7973	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-4728-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-4761-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6874-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-376a-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6838-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-7844-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6853-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-4802-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6789-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-944	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-5683	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6761-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6745	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-624-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-495-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-299-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-376b-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6839-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-193a-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6501-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-10398-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-10524-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-4757-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3064-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-217-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-6833-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-10395-3p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-4744	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3681-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3150b-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-3610	0.0	0.0	0.0	0.0	0.0	0.1773962260904258	0.1773962260904258
hsa-miR-302a-3p	0.0	0.0	0.0	0.0	0.12663872087800143	0.0	0.12663872087800143
hsa-miR-374c-3p	0.0	0.0	0.0	0.0	0.12663872087800143	0.0	0.12663872087800143
hsa-miR-374c-5p	0.0	0.0	0.0	0.0	0.0	0.0886981130452129	0.0886981130452129
hsa-miR-376b-5p	0.0	0.0	0.0	0.0	0.0	0.0886981130452129	0.0886981130452129
hsa-miR-3150a-3p	0.0	0.0	0.0	0.0	0.0	0.0886981130452129	0.0886981130452129
hsa-miR-376c-5p	0.0	0.0	0.0	0.0	0.0	0.0886981130452129	0.0886981130452129
hsa-miR-519b-5p	0.0	0.0647774034651506	0.0	0.0	0.0	0.0	0.0647774034651506
hsa-miR-522-5p	0.0	0.0647774034651506	0.0	0.0	0.0	0.0	0.0647774034651506
hsa-miR-519c-5p	0.0	0.0647774034651506	0.0	0.0	0.0	0.0	0.0647774034651506
hsa-miR-523-5p	0.0	0.0647774034651506	0.0	0.0	0.0	0.0	0.0647774034651506
hsa-miR-518e-5p	0.0	0.0647774034651506	0.0	0.0	0.0	0.0	0.0647774034651506
hsa-miR-519a-5p	0.0	0.0647774034651506	0.0	0.0	0.0	0.0	0.0647774034651506
	sumhsa-miR-6812-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0	0.22169763634848033
