name	SRX1733814	SRX1733815	SRX1733816	SRX1733810	SRX1733811	SRX1733812	SRX1733813	SRX1733809	SRX1733808
hsa-miR-106b-5p	0.0	346.9210754553339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-101-3p	7493.188010899183	3816.131830008673	5472.730703906397	2377.3503349902744	435.47684714762664	0.0	3081.6640986132516	0.0	1833.3035235199427
hsa-miR-129-5p	0.0	6418.039895923677	2264.5782223060955	0.0	0.0	20958.08383233533	0.0	2911.208151382824	89.42944017170453
hsa-miR-4433b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-340-5p	2043.5967302452318	1561.1448395490027	0.0	0.0	580.6357961968355	5988.023952095808	3081.6640986132516	16011.64483260553	961.3664818458237
hsa-miR-598-3p	3405.9945504087195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-3p	0.0	0.0	0.0	0.0	725.7947452460444	0.0	0.0	0.0	0.0
hsa-miR-183-5p	2724.7956403269754	1040.7632263660016	0.0	432.24551545277717	0.0	0.0	0.0	0.0	0.0
hsa-let-7a-5p	40190.7356948229	3989.5923677363403	16701.264389507458	1512.8593040847202	8201.480621280303	26946.107784431137	30816.640986132516	30567.68558951965	2872.920765516008
hsa-miR-153-3p	0.0	0.0	3774.297037176826	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-26b-5p	0.0	0.0	8114.738629930176	0.0	435.47684714762664	0.0	0.0	0.0	469.50456090144877
hsa-miR-1911-5p	1362.3978201634877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-338-5p	0.0	0.0	566.1445555765239	0.0	435.47684714762664	11976.047904191617	0.0	0.0	201.2162403863352
hsa-miR-28-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2911.208151382824	0.0
hsa-miR-23b-3p	0.0	1040.7632263660016	849.2168333647858	0.0	725.7947452460444	0.0	6163.328197226503	0.0	201.2162403863352
hsa-miR-3178	6130.790190735695	6071.118820468343	754.8594074353651	4106.332396801383	435.47684714762664	0.0	0.0	14556.040756914119	983.7238418887498
hsa-miR-1296-5p	0.0	0.0	0.0	0.0	0.0	0.0	3081.6640986132516	0.0	0.0
hsa-miR-6858-5p	0.0	1908.0659150043364	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1307-5p	0.0	520.3816131830008	0.0	0.0	290.31789809841774	0.0	0.0	0.0	134.1441602575568
hsa-miR-5100	0.0	0.0	0.0	0.0	290.31789809841774	0.0	0.0	0.0	0.0
hsa-miR-34c-5p	0.0	0.0	0.0	0.0	290.31789809841774	0.0	0.0	0.0	201.2162403863352
hsa-miR-31-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-193b-5p	0.0	0.0	0.0	0.0	435.47684714762664	0.0	0.0	0.0	0.0
hsa-miR-425-3p	0.0	0.0	1132.2891111530478	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-19b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.42944017170453
hsa-miR-320a-3p	49727.52043596731	270798.33147482754	270564.97632077936	635464.7153869113	446130.47715820244	83832.33532934132	58038.007190549564	227559.4371664241	662078.0846769045
hsa-miR-124-3p	1362.3978201634877	3642.671292281006	1321.0039630118888	2593.473092716663	5080.56321672231	0.0	10785.824345146379	4366.812227074236	1430.8710427472724
hsa-miR-142-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-374a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313.00304060096585
hsa-miR-107	0.0	809.4825093957792	0.0	288.1636769685181	0.0	0.0	0.0	0.0	260.8358671674715
hsa-miR-345-5p	1362.3978201634877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-3156-3p	0.0	0.0	0.0	432.24551545277717	0.0	0.0	0.0	0.0	0.0
hsa-let-7f-5p	18392.370572207084	5377.276669557676	11134.176259671636	2593.473092716663	435.47684714762664	0.0	0.0	8733.624454148472	1587.3725630477554
hsa-miR-495-3p	0.0	0.0	566.1445555765239	0.0	0.0	0.0	0.0	5822.416302765648	424.7898408155965
hsa-miR-379-5p	0.0	0.0	1509.7188148707303	0.0	290.31789809841774	0.0	0.0	0.0	44.714720085852264
hsa-miR-219a-5p	1362.3978201634877	7632.263660017346	0.0	0.0	1306.43054144288	0.0	0.0	2911.208151382824	290.6456805580397
hsa-miR-3168	42234.332425068125	8326.105810928013	7548.594074353652	6699.805489518046	580.6357961968355	5988.023952095808	15408.320493066258	104803.49344978166	514.2192809873011
hsa-miR-378a-3p	6471.389645776567	10841.283607979185	15050.009435742593	47979.25221525827	63144.14283640587	0.0	0.0	31295.487627365357	77062.46646395994
hsa-miR-29a-3p	21117.166212534063	8499.56634865568	7171.164370635969	0.0	10161.126433444622	5988.023952095808	6163.328197226503	26200.873362445414	1699.159363262386
hsa-miR-499a-5p	0.0	867.3026886383348	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-92b-3p	0.0	4856.895056374675	566.1445555765239	0.0	0.0	8982.035928143712	9244.992295839755	0.0	178.85888034340906
hsa-miR-12136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-223-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.78680021463066
hsa-miR-4429	0.0	0.0	0.0	432.24551545277717	0.0	0.0	0.0	0.0	178.85888034340906
hsa-miR-516b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.78680021463066
hsa-miR-129-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.78680021463066
hsa-miR-658	0.0	2775.368603642671	1698.4336667295715	648.3682731791657	0.0	0.0	0.0	0.0	245.93096047218745
hsa-miR-143-5p	0.0	0.0	1132.2891111530478	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1469	0.0	0.0	0.0	2593.473092716663	870.9536942952533	0.0	0.0	0.0	0.0
hsa-miR-671-5p	1362.3978201634877	1561.1448395490027	943.5742592942065	864.4910309055543	0.0	5988.023952095808	0.0	4366.812227074236	871.9370416741192
hsa-miR-767-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.42944017170453
hsa-miR-3667-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.1441602575568
hsa-miR-24-3p	0.0	5377.276669557676	6416.304963200604	0.0	3048.3379300333863	11976.047904191617	4622.496147919877	2911.208151382824	1140.2253621892328
hsa-miR-195-5p	0.0	0.0	943.5742592942065	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181a-5p	40871.934604904636	17172.59323503903	17927.910926589924	864.4910309055543	3048.3379300333863	53892.21556886228	41602.465331278894	5822.416302765648	2727.5979252369884
hsa-miR-199a-5p	0.0	0.0	0.0	0.0	290.31789809841774	0.0	0.0	0.0	0.0
hsa-miR-4433b-3p	0.0	0.0	0.0	0.0	725.7947452460444	8982.035928143712	0.0	0.0	245.93096047218745
hsa-miR-125b-2-3p	0.0	0.0	0.0	432.24551545277717	0.0	0.0	0.0	0.0	0.0
hsa-let-7a-3p	0.0	0.0	377.42970371768257	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-338-3p	0.0	346.9210754553339	754.8594074353651	0.0	1161.271592393671	0.0	10785.82434514638	0.0	558.9340010731534
hsa-miR-30c-5p	16348.773841961854	5377.276669557676	6793.734666918286	0.0	1016.1126433444622	0.0	3081.6640986132516	0.0	871.9370416741192
hsa-miR-132-5p	0.0	346.9210754553339	943.5742592942065	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1307-3p	0.0	0.0	2075.863370447254	1080.613788631943	3048.3379300333863	0.0	0.0	0.0	715.4355213736362
