name	SRX098328	SRX098325	SRX098326	SRX098327
hsa-miR-1251-5p	4.4401870129549215	0.0	1.4307871046019836	32.04148220127077
hsa-miR-378i	0.38610321851781926	0.0	0.26496057492629327	5.026114855101297
hsa-miR-378h	0.0	0.0	0.0	0.1675371618367099
hsa-miR-4783-3p	0.0	0.0	0.3179526899115519	0.0
hsa-miR-378g	42.66440564621903	0.0	16.21558718548915	467.63810297671654
hsa-miR-4521	0.0	0.0	0.4239369198820692	0.0
hsa-miR-378f	28.571638170318625	0.0	1.4307871046019836	31.343410693617816
hsa-miR-378e	1.081089011849894	0.0	1.7010468910268028	3.81147043178515
hsa-miR-1270	3.088825748142554	0.0	15.897634495577595	0.41884290459177476
hsa-miR-378d	281.21827920745363	0.0	87.72138074276432	1362.3912579108955
hsa-miR-9983-3p	4.633238622213831	0.0	37.35944106460735	46.282140957391114
hsa-miR-378c	4263.081466620798	0.0	1654.653177559125	17813.52834658971
hsa-miR-433-3p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-3065-3p	15.83023195923059	0.0	21.779759258941308	2.7224788798465362
hsa-miR-378b	97.87716589426718	0.0	2.3846451743366393	377.79629994178083
hsa-miR-625-3p	0.7722064370356385	0.0	1.218818644660949	4.188429045917748
hsa-miR-32-3p	12.934457820346946	0.0	2.75558997923345	7.539172282651946
hsa-miR-154-5p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-5001-5p	0.0	0.0	0.3179526899115519	0.0
hsa-miR-4772-5p	0.38610321851781926	0.0	0.1059842299705173	1.2565287137753243
hsa-miR-5006-3p	0.38610321851781926	0.0	1.0068501847199145	1.675371618367099
hsa-miR-4777-3p	0.0	0.0	0.2119684599410346	0.0
hsa-miR-548e-5p	0.0	0.0	0.2119684599410346	0.8376858091835495
hsa-miR-2277-3p	4.826290231472741	0.0	5.723148418407934	4.397850498213635
hsa-miR-548j-3p	0.0	0.0	0.2119684599410346	0.0
hsa-miR-5088-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-125b-5p	584.9463760544961	0.0	1442.0744250938437	305.5458988996997
hsa-miR-6882-5p	1.9305160925890963	0.0	0.7948817247788798	2.3036359752547613
hsa-miR-3130-5p	0.0	0.0	0.3709448048968106	1.047107261479437
hsa-miR-21-5p	42355.716123014034	0.0	15385.730664819997	24327.233584499463
hsa-miR-4516	223.74681513107626	0.0	41.174873343545976	0.8376858091835495
hsa-miR-520e-3p	0.5791548277767289	0.0	0.7948817247788798	0.41884290459177476
hsa-miR-24-1-5p	0.0	0.0	2.702597864248191	1.4659501660712118
hsa-miR-4515	0.5791548277767289	0.0	0.0	0.0
hsa-miR-3688-3p	1.1583096555534578	0.0	1.377794989616725	4.397850498213635
hsa-miR-4766-5p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-1273h-3p	0.0	0.0	0.6888974948083625	0.0
hsa-miR-1262	5.01934184073165	0.0	0.1059842299705173	0.0
hsa-miR-1261	0.0	0.0	1.1128344146904317	0.0
hsa-miR-1292-5p	1.9305160925890963	0.0	4.6103140037175026	1.675371618367099
hsa-miR-4510	5.830158599619071	0.0	0.3709448048968106	2.094214522958874
hsa-miR-224-5p	1005.4127810204013	0.0	935.2578373748299	465.7533099060536
hsa-miR-196b-3p	0.38610321851781926	0.0	0.6888974948083625	2.5130574275506485
hsa-miR-500b-5p	8.39774500276257	0.0	4.689802176195391	4.188429045917748
hsa-miR-6515-5p	0.38610321851781926	0.0	1.1658265296756904	0.6282643568876621
hsa-miR-3124-5p	0.0	0.0	0.7948817247788798	0.0
hsa-miR-208a-5p	0.0	0.0	0.3179526899115519	0.0
hsa-miR-3129-3p	0.0	0.0	0.5299211498525865	0.8376858091835495
hsa-miR-23a-5p	0.38610321851781926	0.0	0.0	0.41884290459177476
hsa-miR-3200-5p	0.0	0.0	0.15897634495577595	0.0
