name	SRX2540520	SRX2540521	SRX2540509	SRX2540508	SRX2540518	SRX2540519	SRX2540514	SRX2540512	SRX2540513	SRX2540510	SRX2540511	SRX2540516	SRX2540517	SRX2540507	SRX2540515
hsa-miR-4657	4.015810244934307	0.0	1.02632559358396	1.5876175988045873	0.4352990373797087	2.419032301069535	2.9425941085734832	0.0	0.0	0.0	0.4146186807275839	1.1998322934411842	0.44189160159128954	0.0	0.798402715527316	15.281424175632955
hsa-miR-4750-5p	1.0039525612335767	2.714686453714596	1.3684341247786131	1.2700940790436699	0.29019935825313914	0.2687813667855039	1.9617294057156556	0.0	0.0	3.209558493133685	0.5528249076367785	0.8998742200808881	0.0	0.0	1.596805431054632	15.136940401430737
hsa-miR-550a-3p	0.0	0.0	2.394759718362573	6.985517434740185	0.0	0.9407347837492637	2.354075286858787	0.0	0.0	0.7132352206963744	0.9674435883643624	0.299958073360296	0.4418916015912896	0.0	0.0	15.097615707723131
hsa-miR-4426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.039855617386074	0.0	0.0	0.0	0.0	0.0	0.0	15.039855617386074
hsa-miR-1323	3.212648195947445	0.0	0.6842170623893066	2.5401881580873398	0.7254983956328479	1.4782975173202713	0.0	0.0	0.0	0.0	0.0	1.8747379585018502	1.515056919741564	2.609367280621795	0.399201357763658	15.039212846006079
hsa-miR-6837-5p	0.8031620489868613	0.904895484571532	0.0	2.857711677848257	0.7254983956328479	0.2687813667855039	3.3349399897166143	0.0	0.0	0.7132352206963744	0.0	0.14997903668014803	1.388802176429767	3.4791563741623928	0.399201357763658	15.025363129273957
hsa-miR-5001-3p	3.212648195947445	1.809790969143064	0.6842170623893066	0.0	0.29019935825313914	1.3439068339275193	1.373210584000959	0.0	0.0	0.7132352206963744	1.7966809498195302	1.9497274768419244	1.8306937780210566	0.0	0.0	15.00431042904032
hsa-miR-548ab	1.7067193540970802	0.904895484571532	0.51316279679198	0.0	1.3058971121391263	1.2767114922311436	1.275124113715176	0.0	0.0	1.0698528310445616	1.5893716094557384	2.6996226602426643	1.6097479772254117	0.0	0.998003394409145	14.94910882592356
hsa-miR-3611	1.204743073480292	1.809790969143064	1.3684341247786131	0.6350470395218349	0.29019935825313914	0.2687813667855039	2.550248227430352	0.0	0.0	0.7132352206963744	0.9674435883643625	3.5245073619834786	1.010037946494376	0.0	0.598802036645487	14.941270313576878
hsa-miR-365b-5p	4.618181781674452	0.904895484571532	0.0	0.0	0.0	0.2687813667855039	2.746421168001918	0.0	0.0	0.7132352206963744	0.0	0.22496855502022203	4.418916015912895	0.0	0.998003394409145	14.893402987072042
hsa-miR-508-3p	0.602371536740146	2.714686453714596	0.0	0.6350470395218349	2.466694545151683	0.5375627335710078	0.3923458811431311	0.0	0.0	0.0	0.0	0.5999161467205921	6.944010882148835	0.0	0.0	14.892635218711828
hsa-miR-6806-3p	2.2086956347138686	0.0	0.0	2.5401881580873398	0.5803987165062783	2.9565950346405425	1.5693835245725245	0.0	0.0	1.0698528310445616	2.211299630547114	0.5249266283805181	0.8206558315266805	0.0	0.399201357763658	14.881197347783086
hsa-miR-3198	2.2086956347138686	1.809790969143064	2.05265118716792	0.6350470395218349	0.0	0.5375627335710078	0.7846917622862623	0.0	0.0	3.209558493133685	1.105649815273557	0.0	0.378764229935391	1.7395781870811964	0.399201357763658	14.861191409591445
hsa-miR-4660	0.602371536740146	1.357343226857298	0.0	1.5876175988045873	1.3058971121391263	1.8814695674985271	0.0	0.0	0.0	0.0	0.0	0.37494759170037006	3.1563685827949253	0.0	4.391214935400238	14.657230151935217
hsa-miR-491-5p	0.0	3.167134196000362	1.02632559358396	3.492758717370092	0.8705980747594174	0.6719534169637597	0.3923458811431311	0.0	0.0	0.0	0.0	1.4248008484614063	0.0	0.0	3.592812219872922	14.638728948155052
hsa-miR-4742-5p	0.0	0.0	0.0	3.8102822371310094	1.4509967912656958	2.6878136678550386	1.1770376434293934	0.0	0.0	1.4264704413927487	0.8292373614551678	1.3498113301213321	0.0	0.0	1.796406109936461	14.528055582586846
hsa-miR-676-3p	1.0039525612335767	1.809790969143064	0.0	0.0	3.4823922990376697	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.37494759170037006	5.870845563998561	0.0	1.397204752172803	14.331479618429176
hsa-miR-208a-3p	1.6063240979737226	0.904895484571532	0.0	0.0	0.7254983956328479	0.4031720501782558	0.0	0.0	0.0	0.0	0.0	0.44993711004044407	10.163506836599659	0.0	0.0	14.253333974996462
hsa-miR-4449	1.4055335857270073	0.0	3.0789767807518795	5.715423355696514	0.0	0.2687813667855039	1.1770376434293934	0.0	0.0	0.0	0.0	0.7498951834007401	1.010037946494376	0.0	0.798402715527316	14.204088577812733
hsa-miR-643	0.0	4.072029680571894	2.05265118716792	0.0	0.29019935825313914	0.6719534169637597	0.7846917622862623	0.0	0.0	0.0	0.9674435883643625	0.5999161467205921	1.0731653181502745	1.7395781870811964	1.796406109936461	14.048034755495861
hsa-miR-124-3p	0.0	6.78671613428649	0.0	0.6350470395218348	0.0	0.8063441003565117	1.373210584000959	0.0	0.0	0.0	0.0	1.3498113301213321	2.4619674945800414	0.0	0.399201357763658	13.812298040630829
hsa-miR-4467	2.8110671714540145	0.0	0.0	0.0	4.933389090303366	0.5375627335710078	0.9808647028578278	0.0	0.0	0.0	0.0	0.44993711004044407	0.1893821149676955	0.0	3.792412898754751	13.694615821949107
hsa-miR-4474-3p	1.204743073480292	0.0	0.0	0.0	0.29019935825313914	1.8814695674985271	2.354075286858787	0.0	0.0	0.0	1.6584747229103356	0.8998742200808881	4.923934989160084	0.0	0.399201357763658	13.611972576005712
hsa-miR-544b	0.0	0.0	0.0	1.9051411185655047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6744863986636265	2.777604352859534	5.21873456124359	0.0	13.575966431332255
hsa-miR-552-3p	2.0079051224671534	0.904895484571532	2.7368682495572263	2.2226646383264224	0.0	0.0	0.0	0.0	0.0	1.0698528310445616	0.27641245381838925	0.22496855502022203	0.0	3.4791563741623928	0.598802036645487	13.521525745613388
hsa-miR-6511b-3p	1.8071146102204378	4.52447742285766	2.05265118716792	0.6350470395218349	0.0	1.4782975173202715	0.9808647028578278	0.0	0.0	0.0	0.0	0.7498951834007401	1.1994200614620716	0.0	0.0	13.427767724808763
hsa-miR-370-5p	0.8031620489868613	0.904895484571532	0.6842170623893066	3.8102822371310094	0.8705980747594174	1.0751254671420156	0.0	0.0	0.0	4.2794113241782465	0.27641245381838925	0.0	0.5681463449030866	0.0	0.0	13.272250497879865
hsa-miR-3939	2.6102766592072992	0.0	0.6842170623893066	0.0	1.015697753885987	2.419032301069535	0.7846917622862623	0.0	0.0	0.0	0.5528249076367785	1.7247589218217023	0.3156368582794925	1.7395781870811964	1.397204752172803	13.243919165830365
hsa-miR-323a-5p	2.409486146960584	0.904895484571532	0.6842170623893066	0.0	0.5803987165062783	0.4031720501782558	0.3923458811431311	0.0	0.0	2.8529408827854974	0.0	0.0	1.3256748047738687	3.4791563741623928	0.0	13.032287403470846
hsa-miR-5187-5p	1.8071146102204378	0.0	0.6842170623893066	1.5876175988045873	1.015697753885987	0.0	0.0	0.0	0.0	0.0	0.8292373614551678	1.3498113301213321	0.8837832031825791	2.609367280621795	2.195607467700119	12.962453668381311
hsa-miR-16-1-3p	0.8031620489868613	0.904895484571532	1.3684341247786131	1.2700940790436699	0.0	0.0	1.76555646514409	0.0	0.0	1.4264704413927487	0.6910311345459732	3.6744863986636265	0.44189160159128954	0.0	0.598802036645487	12.94482381536389
hsa-miR-26a-1-3p	0.0	2.714686453714596	0.0	1.2700940790436699	0.8705980747594174	0.6719534169637597	0.0	0.0	0.0	2.1397056620891233	0.0	0.44993711004044407	0.126254743311797	3.4791563741623928	0.998003394409145	12.720389308494346
hsa-miR-4743-5p	4.417391269427737	4.072029680571894	1.02632559358396	0.0	0.4352990373797087	0.0	0.9808647028578278	0.0	0.0	0.0	0.0	0.0	0.757528459870782	0.0	0.998003394409145	12.687442138101053
hsa-miR-4286	0.0	0.0	0.0	6.032946875457432	0.0	0.0	1.76555646514409	0.0	0.0	0.7132352206963744	0.27641245381838925	0.5999161467205921	0.252509486623594	1.7395781870811964	1.197604073290974	12.577758908832642
hsa-miR-3916	0.0	0.904895484571532	0.0	1.2700940790436699	1.7411961495188348	0.9407347837492636	3.53111293028818	0.0	0.0	0.0	0.0	0.7498951834007401	0.631273716558985	0.0	2.794409504345606	12.563611831476813
hsa-miR-3155a	0.602371536740146	1.357343226857298	0.6842170623893066	0.0	0.29019935825313914	0.6719534169637597	1.76555646514409	0.0	0.0	0.0	0.0	3.4495178436434046	0.6944010882148836	0.0	2.9940101832274353	12.509570181433464
hiv1-miR-TAR-5p	0.0	0.0	0.0	0.0	0.8705980747594174	0.0	0.0	10.984967072561199	0.0	0.0	0.0	0.0	0.0	0.0	0.598802036645487	12.454367183966104
hsa-miR-6793-5p	4.216600757181022	1.809790969143064	0.6842170623893066	0.6350470395218349	0.29019935825313914	0.0	1.9617294057156556	0.0	0.0	0.7132352206963744	0.0	0.22496855502022203	1.4519295480856655	0.0	0.399201357763658	12.386919273769943
hsa-miR-5584-5p	2.2086956347138686	0.0	2.394759718362573	1.5876175988045873	0.7254983956328479	0.5375627335710078	1.76555646514409	0.0	0.0	1.0698528310445616	0.27641245381838925	0.0	1.1994200614620716	0.0	0.598802036645487	12.364177929199485
hsa-miR-6855-5p	0.0	0.0	0.0	0.9525705592827524	0.4352990373797087	0.0	0.9808647028578278	0.0	0.0	1.4264704413927487	3.731568126548255	0.44993711004044407	0.126254743311797	0.0	3.99201357763658	12.094978298450114
hsa-miR-122b-5p	0.0	0.0	0.6842170623893066	0.0	2.321594866025113	0.2687813667855039	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	5.239571847439576	1.7395781870811964	0.998003394409145	12.036438486416102
hsa-miR-4672	0.602371536740146	0.0	0.6842170623893066	1.2700940790436699	2.031395507771974	0.0	3.138767049145049	0.0	0.0	0.0	0.9674435883643625	0.37494759170037006	2.0832032646446508	0.0	0.798402715527316	11.950842395326845
hsa-miR-6850-5p	2.2086956347138686	0.904895484571532	1.3684341247786131	0.6350470395218349	1.3058971121391263	0.6719534169637597	2.746421168001918	0.0	0.0	0.7132352206963744	0.5528249076367785	0.37494759170037006	0.44189160159128954	0.0	0.0	11.924243302315464
hsa-miR-5583-3p	0.0	0.0	0.0	0.0	0.5803987165062783	0.2687813667855039	0.0	10.984967072561199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.834147155852982
hsa-miR-3127-5p	2.409486146960584	0.0	1.3684341247786131	0.0	1.4509967912656958	1.0751254671420156	2.550248227430352	0.0	0.0	0.7132352206963744	0.0	0.14997903668014803	1.388802176429767	0.0	0.598802036645487	11.705109228029038
hsa-miR-4503	2.6102766592072992	0.904895484571532	0.6842170623893066	0.0	0.7254983956328479	1.4782975173202713	0.3923458811431311	0.0	0.0	0.0	0.0	2.24968555020222	0.44189160159128954	0.0	2.195607467700119	11.682715619758017
hsa-miR-3146	0.0	0.904895484571532	0.0	0.6350470395218349	2.321594866025113	1.0751254671420156	1.373210584000959	0.0	0.0	0.0	0.27641245381838925	0.44993711004044407	3.1563685827949253	0.0	1.397204752172803	11.589796340088016
hsa-miR-3648	0.0	0.0	0.0	0.0	0.0	0.0	0.5885188217146967	10.984967072561199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.573485894275896
hsa-miR-6862-5p	0.0	0.0	0.0	0.9525705592827524	1.1607974330125566	0.6719534169637597	1.5693835245725245	0.0	0.0	0.0	0.27641245381838925	0.6749056650606661	3.2194959544508235	0.0	2.9940101832274353	11.519529190388909
hsa-miR-6761-5p	0.8031620489868613	1.809790969143064	0.0	0.0	0.8705980747594174	0.4031720501782558	1.9617294057156556	0.0	0.0	0.0	0.0	2.3246750685422946	1.1362926898061732	0.0	2.195607467700119	11.50502777483184
hsa-miR-301b-3p	0.0	0.0	1.7105426559732664	3.492758717370092	0.4352990373797087	1.4782975173202713	0.7846917622862623	0.0	0.0	2.4963232724373103	0.0	0.0	0.44189160159128954	0.0	0.598802036645487	11.438606601003688
hsa-miR-3911	3.6142292204408757	0.0	0.0	0.0	0.0	0.2687813667855039	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	5.49208133406317	0.0	1.197604073290974	11.357387756866785
hsa-miR-509-3p	0.0	2.714686453714596	0.0	1.2700940790436699	0.5803987165062783	0.9407347837492636	0.0	0.0	0.0	1.4264704413927487	0.0	0.0	3.408878069418519	0.0	0.998003394409145	11.339265938234218
hsa-miR-450a-1-3p	0.40158102449343064	0.0	0.0	1.9051411185655047	0.0	0.0	2.550248227430352	0.0	0.0	0.0	0.0	2.7746121785827382	0.0	0.0	3.592812219872922	11.224394768944947
hsa-miR-379-3p	0.40158102449343064	0.904895484571532	0.6842170623893066	3.8102822371310094	0.5803987165062783	0.8063441003565116	0.0	0.0	0.0	1.783088051740936	0.8292373614551678	0.8248847017408141	0.505018973247188	0.0	0.0	11.129947713632172
hsa-miR-5581-3p	0.602371536740146	2.26223871142883	0.0	0.6350470395218349	0.29019935825313914	0.5375627335710078	1.373210584000959	0.0	0.0	0.0	0.0	0.8998742200808881	0.505018973247188	0.0	3.99201357763658	11.097536734480572
hsa-miR-3128	1.6063240979737226	0.0	0.6842170623893066	0.0	1.015697753885987	0.2687813667855039	0.7846917622862623	0.0	0.0	0.7132352206963744	4.284393034185034	1.5747798851415542	0.126254743311797	0.0	0.0	11.058374926655542
hsa-miR-4661-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199
hsa-miR-7702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199
hsa-miR-4442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199
hsa-miR-362-3p	0.0	0.0	0.0	0.0	1.1607974330125566	0.0	0.0	0.0	0.0	0.0	3.86977435345745	3.0745702519430345	1.0731653181502745	0.0	1.796406109936461	10.974713466499777
hsa-miR-4637	1.204743073480292	0.0	0.6842170623893066	0.0	0.29019935825313914	1.3439068339275193	0.9808647028578278	0.0	0.0	0.7132352206963744	2.349505857456309	0.5999161467205921	0.631273716558985	1.7395781870811964	0.399201357763658	10.9366415171852
hsa-miR-548ar-3p	2.0079051224671534	0.0	0.0	0.6350470395218349	1.1607974330125566	0.5375627335710078	0.3923458811431311	0.0	0.0	1.4264704413927487	0.9674435883643625	3.2995388069632563	0.505018973247188	0.0	0.0	10.93213001968324
hsa-miR-576-3p	3.212648195947445	0.0	0.0	0.0	1.5960964703922653	0.0	2.550248227430352	0.0	0.0	0.0	0.0	1.1998322934411842	0.757528459870782	0.0	1.596805431054632	10.913159078136662
hsa-miR-6511a-5p	1.6063240979737226	2.895665550628903	0.0	0.5080376316174677	1.6251164062175791	0.5375627335710078	2.1971369344015343	0.0	0.0	0.0	0.22112996305471144	0.0	1.2625474331179698	0.0	0.0	10.853520750582895
hsa-miR-202-3p	0.40158102449343064	0.0	0.6842170623893066	0.0	1.1607974330125566	1.4782975173202713	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	4.923934989160084	0.0	1.397204752172803	10.830724540834714
hsa-miR-3065-5p	0.40158102449343064	0.0	3.4210853119465328	1.5876175988045873	0.29019935825313914	1.0751254671420156	0.0	0.0	0.0	1.4264704413927487	0.0	1.3498113301213321	1.26254743311797	0.0	0.0	10.814437965271756
hsa-miR-4498	0.0	1.809790969143064	2.05265118716792	3.1752351976091746	0.0	0.8063441003565116	0.3923458811431311	0.0	0.0	0.0	0.6910311345459732	0.0	0.126254743311797	1.7395781870811964	0.0	10.793231400358769
hsa-miR-655-3p	0.0	4.072029680571894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2794113241782465	1.3820622690919464	0.6749056650606661	0.378764229935391	0.0	0.0	10.787173168838143
hsa-miR-4688	2.0079051224671534	0.0	0.0	0.0	1.4509967912656958	0.0	0.3923458811431311	0.0	0.0	1.783088051740936	0.27641245381838925	0.7498951834007401	0.1893821149676955	1.7395781870811964	2.195607467700119	10.785211253585057
hsa-miR-3074-3p	3.01185768370073	0.904895484571532	0.0	1.9051411185655047	0.0	1.8814695674985271	0.0	0.0	0.0	1.4264704413927487	0.0	0.44993711004044407	0.0	0.0	1.197604073290974	10.77737547906046
hsa-miR-589-3p	0.0	3.167134196000362	1.3684341247786131	1.5876175988045873	0.8705980747594174	0.0	1.373210584000959	0.0	0.0	0.7132352206963744	0.0	0.8248847017408141	0.8206558315266805	0.0	0.0	10.725770332307807
hsa-miR-6716-3p	0.0	2.26223871142883	1.02632559358396	0.6350470395218349	0.8705980747594174	0.9407347837492636	0.0	0.0	0.0	0.7132352206963744	0.0	1.4997903668014803	0.9469105748384775	0.0	1.796406109936461	10.6912864753161
hsa-miR-665	2.409486146960584	0.904895484571532	2.05265118716792	0.9525705592827524	0.0	0.2687813667855039	1.5693835245725245	0.0	0.0	0.7132352206963744	0.0	0.6749056650606661	0.505018973247188	0.0	0.598802036645487	10.649730164990533
hsa-miR-3202	3.6142292204408757	0.0	1.02632559358396	0.0	1.4509967912656958	0.4031720501782558	0.3923458811431311	0.0	0.0	0.7132352206963744	0.5528249076367785	0.0	0.6944010882148836	0.0	1.596805431054632	10.444336184214587
hsa-miR-6783-3p	2.0079051224671534	1.357343226857298	0.6842170623893066	0.0	0.0	1.3439068339275193	0.3923458811431311	0.0	0.0	1.0698528310445616	0.4146186807275839	2.174696031862146	0.1893821149676955	0.0	0.798402715527316	10.432670500913712
hsa-miR-6884-5p	2.6102766592072992	0.0	0.6842170623893066	0.0	0.4352990373797087	1.2095161505347676	1.76555646514409	0.0	0.0	0.7132352206963744	2.349505857456309	0.0	0.1893821149676955	0.0	0.399201357763658	10.35618992553921
hsa-miR-1295a	0.40158102449343064	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6513496095477374	0.0	6.586822403100357	10.323970099530833
hsa-miR-183-3p	0.0	0.0	1.3684341247786131	1.9051411185655047	0.0	0.2687813667855039	1.76555646514409	0.0	0.0	0.0	1.7966809498195302	0.5999161467205921	1.388802176429767	0.0	1.197604073290974	10.290916421534575
hsa-miR-548q	2.0079051224671534	1.357343226857298	0.0	0.6350470395218349	1.015697753885987	0.0	1.5693835245725245	0.0	0.0	0.0	0.0	0.8998742200808881	0.757528459870782	0.0	1.99600678881829	10.238786136074758
hsa-miR-3188	2.409486146960584	0.0	0.6842170623893066	2.857711677848257	1.015697753885987	0.2687813667855039	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	2.2094580079564476	0.0	0.0	10.158587236522461
hsa-miR-4521	0.0	1.357343226857298	0.0	0.0	0.7254983956328479	0.8063441003565116	0.7846917622862623	0.0	0.0	1.4264704413927487	0.27641245381838925	0.8998742200808881	0.8206558315266805	2.609367280621795	0.399201357763658	10.105859070337079
hsa-miR-3200-5p	0.40158102449343064	0.0	0.0	0.6350470395218349	0.0	0.9407347837492636	0.5885188217146967	0.0	0.0	0.0	4.422599261094228	0.37494759170037006	0.126254743311797	2.609367280621795	0.0	10.099050546207415
hsa-miR-3651	0.0	0.0	1.7105426559732664	2.2226646383264224	0.0	0.0	2.157902346287221	0.0	0.0	1.4264704413927487	0.27641245381838925	0.22496855502022203	0.3156368582794925	1.7395781870811964	0.0	10.074176136178961
hsa-miR-1297	0.40158102449343064	1.583567098000181	0.6842170623893066	0.4762852796413762	0.29019935825313914	0.0	2.354075286858787	0.0	0.0	0.0	1.2438560421827518	0.8248847017408141	1.7991300921931073	0.0	0.399201357763658	10.056997303516551
hsa-miR-3940-3p	0.0	0.0	2.05265118716792	0.0	0.4352990373797087	1.4782975173202713	1.9617294057156556	0.0	0.0	0.0	1.520268496001141	1.3498113301213321	0.8206558315266805	0.0	0.399201357763658	10.017914162996368
hsa-miR-197-5p	0.602371536740146	1.357343226857298	1.3684341247786131	1.5876175988045873	0.0	0.8063441003565116	0.0	0.0	0.0	0.0	0.9674435883643625	1.7997484401617763	0.505018973247188	0.0	0.998003394409145	9.992324983719627
Hsa-Mir-4773_5p	0.0	0.0	0.6842170623893066	0.0	1.3058971121391263	0.6719534169637597	3.727285870859746	0.0	0.0	0.0	0.0	2.9245912152628866	0.252509486623594	0.0	0.399201357763658	9.965655522002077
hsa-miR-1229-3p	0.0	0.0	1.7105426559732664	2.5401881580873398	0.0	1.6126882007130232	0.5885188217146967	0.0	0.0	0.7132352206963744	0.0	0.7498951834007401	1.010037946494376	0.0	0.998003394409145	9.923109581488962
hsa-miR-4686	0.0	0.0	4.10530237433584	0.0	0.4352990373797087	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.8248847017408141	2.2094580079564476	1.7395781870811964	0.0	9.903041130208702
hsa-miR-5701	1.0039525612335767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.705881765570994	3.040536992002283	0.0	0.0	0.0	0.0	9.750371318806854
hsa-miR-135a-3p	1.8071146102204378	0.0	0.0	1.2700940790436699	0.0	0.4031720501782558	0.3923458811431311	0.0	0.0	3.922793713830059	0.0	0.7498951834007401	0.5681463449030866	0.0	0.598802036645487	9.712363899364867
